titulo;descricao;imagem
Tadeu Schmidt responde 'desafio' de Paulo Vieira e exibe treino de glúteos: 'Questão de honra';Apresentador do BBB 23 repercute quadro Big Terapia, que brincou com a era fitness de Tadeu;https://s2.glbimg.com/MO2mg7kIOJwPk-bgFomY28EcmPo=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/21/43/11294321
É o Tchan, Monobloco e Saulo Fernandes agitam festa do BBB 23;Participantes terão um festão à lá micareta para curtirem a temporada pré-Carnaval;https://s2.glbimg.com/zgxYquqivNA4dm55DkXyokjE6vY=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_e84042ef78cb4708aeebdf1c68c6cbd6/internal_photos/bs/2023/g/V/Amy909Qt6EvwJmP8EG4A/festa-bbb.png
Marvvila brinca com atitude de Gabriel Santana na festa: 'Você atirou pra todos os lados';Cantora comenta situações da Festa Rexona em conversa com ator, Bruna Griphao e Fred;https://s2.glbimg.com/zEClmpirX7d_6Gv3ECTYjwDonZg=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/29/44/11294429
No BBB 23, MC Guimê comenta relação com Marília: 'Cada um pra um lado';Cantor conversa com ex-dupla Tina sobre os rumos do jogo;https://s2.glbimg.com/ZmC9LkWcJK79QQqgWSSX8sIxsuc=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_e84042ef78cb4708aeebdf1c68c6cbd6/internal_photos/bs/2023/7/b/g7kj55QUWbhi1Rm1rX6Q/bbb23-190123-151142.jpg
Emocionada, Sarah Aline reflete sobre identificação com Aline Wirley;No BBB 23, paulista comenta com cantora sobre exemplo do grupo Rouge;https://s2.glbimg.com/RkFxXGwEfqXGFclDbAid8IlJlfI=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_e84042ef78cb4708aeebdf1c68c6cbd6/internal_photos/bs/2023/B/t/E1s8KYTNmLd1JeFF3MNg/bbb23-190123-152927.jpg
Emocionada, Sarah Aline reflete sobre representatividade com Aline Wirley;No BBB 23, psicóloga conta que ela e a irmã brincavam quando crianças fingindo serem cantoras do Rouge;https://s2.glbimg.com/JZclemMOyoXXP10rfCgQqR_9-0Q=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/91/45/11294591
Gustavo e Key protagonizam o primeiro beijo do BBB 23: siga o fio para entender como tudo aconteceu! ;Os dois entraram conectados na casa e logo foram shippados por brothers e internautas ;https://s2.glbimg.com/1khuXWEAa-Np6AngrkTRARHP-94=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_e84042ef78cb4708aeebdf1c68c6cbd6/internal_photos/bs/2023/h/E/NKMOmeRTujsijLC8gBaQ/foto-beijo.jpg
Gustavo e Key protagonizam o primeiro beijo do BBB 23: entenda como aconteceu! ;Os dois entraram conectados na casa e logo foram shippados por brothers e internautas ;https://s2.glbimg.com/1khuXWEAa-Np6AngrkTRARHP-94=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_e84042ef78cb4708aeebdf1c68c6cbd6/internal_photos/bs/2023/h/E/NKMOmeRTujsijLC8gBaQ/foto-beijo.jpg
Key Alves reclama de aproximação de Gustavo e sisters: 'Estão grudadas em você';Atleta conversa sobre votação com agroboy e fala de comportamento de Bruna Griphao e Larissa;https://s2.glbimg.com/FYHchDYVOwxjaL5B4Fnx7yD8dr0=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_e84042ef78cb4708aeebdf1c68c6cbd6/internal_photos/bs/2023/4/f/Q1ZarbT4u24yJ7wxLSqQ/bbb23-190123-161739.jpg
Raio-X do Bruno no BBB 23: veja todos os vídeos do participante na dinâmica;Confira tudo o que o brother disse no confessionário do reality;https://s2.glbimg.com/gn92qZLUyHILbu4hknz-n3PGrh8=/540x304/top/smart/http://s2.glbimg.com/IFv13bHUMbh51CUoe-zFKYKl6Ys=/filters:max_age(3600)/s04.video.glbimg.com/deo/vi/87/34/11293487
Raio-X do Cara de Sapato no BBB 23: veja todos os vídeos do participante na dinâmica;Confira tudo o que o brother disse no confessionário do reality;https://s2.glbimg.com/lM7dEwpH3U2e0FNFwahXUC4O8Fg=/540x304/top/smart/http://s2.glbimg.com/EwJtqm9GYiiyTTCZCfgwvKTrgQ4=/filters:max_age(3600)/s01.video.glbimg.com/deo/vi/84/34/11293484
BBB 23: MC Guimê lembra como conheceu Neymar após 'sonho profético' do pai;Em conversa com os brothers, cantor deu detalhes do encontro com o astro do futebol;https://s2.glbimg.com/ikWX6Hd4rRFBIsS3RecjNynBHXU=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_e84042ef78cb4708aeebdf1c68c6cbd6/internal_photos/bs/2023/b/p/T6jxw2TRex3cbRMIfnww/bbb23-190123-154845.jpg
Key Alves reclama de aproximação entre Gustavo e sisters: 'Estão grudadas em você';Atleta conversa sobre votação com fazendeiro e fala de comportamento de Bruna Griphao e Larissa;https://s2.glbimg.com/FYHchDYVOwxjaL5B4Fnx7yD8dr0=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_e84042ef78cb4708aeebdf1c68c6cbd6/internal_photos/bs/2023/4/f/Q1ZarbT4u24yJ7wxLSqQ/bbb23-190123-161739.jpg
Marido de Fred Nicácio, do BBB 23, elogia Gabriel Santana e dispara: 'Foi um beijo bem gostoso';Em entrevista ao gshow, Fabio Gelonese diz ainda que toparia conhecer o ator: 'Ele é um gato!';https://s2.glbimg.com/zJj5ZwoPDOunydcCvxyXnHSUqQ0=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_e84042ef78cb4708aeebdf1c68c6cbd6/internal_photos/bs/2023/Z/y/d1Er4rR3SovBYjrlh9Lw/design-sem-nome-10-.png
Raio-X do Cezar no BBB 23: veja todos os vídeos do participante na dinâmica;Confira tudo o que o brother disse no confessionário do reality;https://s2.glbimg.com/UkI4tklZpoVwBrESrL4AoGl97io=/540x304/top/smart/http://s2.glbimg.com/YzFNxnme9I8zX_y8wmWurfoyI5Y=/filters:max_age(3600)/s01.video.glbimg.com/deo/vi/88/34/11293488
No BBB 23, Bruna Griphao revela que vai lançar músicas em fevereiro ;Atriz comenta com participantes, na academia, que as canções são em inglês e que uma delas fala de um antigo relacionamento;https://s2.glbimg.com/NRUqYZczp1GzIKdYhBd8mMddDmI=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_e84042ef78cb4708aeebdf1c68c6cbd6/internal_photos/bs/2023/X/5/0dgwXAQfevruEyEDUuPg/bbb23-190123-171016.jpg
BBB 23: MC Guimê lembra como conheceu Neymar e cita 'sonho profético' do pai;Em conversa com os brothers, cantor deu detalhes do encontro com o astro do futebol;https://s2.glbimg.com/o4Z96f3Jj389qld6Xu24W19lRY0=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/31/47/11294731
BBB 23: Ricardo comenta semelhança de sister com Anitta;Brothers notam semelhança entre a participante do BBB 23 e a cantora;https://s2.glbimg.com/Bq0KNKxGbd0U1CD1wzUGSINlLF8=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_e84042ef78cb4708aeebdf1c68c6cbd6/internal_photos/bs/2023/v/s/AXdZd5SfuDmdBeAo1fZQ/bbb23-190123-172744.jpg
Key Alves questiona aproximação entre Gustavo e sisters: 'Estão grudadas em você';Atleta conversa sobre votação com fazendeiro e fala de comportamento de Bruna Griphao e Larissa;https://s2.glbimg.com/RG1R_CEJPzh6HjgtKtrE-PBAEeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/86/47/11294786
Bruna Griphao e Larissa simulam discussão e assustam participantes do BBB 23;Sisters estão na cozinha da casa do BBB quando encenam uma briga;https://s2.glbimg.com/pCQEckt6ziW63xkvwRMnqCIHBi8=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_e84042ef78cb4708aeebdf1c68c6cbd6/internal_photos/bs/2023/K/e/Dlt8inS2agQETpclFrQg/bbb23-190123-175057.jpg
Domitila Barros e Cezar conversam sobre afastamento logo depois que foram desconectados como dupla;Sister declara que enfermeiro pode seguir seu caminho no jogo sem se preocupar com ela;https://s2.glbimg.com/Two7-Jpvz6ImbjU-updOrIEkRnA=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_e84042ef78cb4708aeebdf1c68c6cbd6/internal_photos/bs/2023/j/B/5UdeyoSkaldsVxvIiLzg/bbb23-190123-181758.jpg
Tina comenta com Sarah Aline que sentiu distanciamento de participantes após duplas serem desconectadas;;https://s2.glbimg.com/ibu3DiTmsPOpQQYm8yo1i8pYfqE=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_e84042ef78cb4708aeebdf1c68c6cbd6/internal_photos/bs/2023/X/A/5yHAXdR66NMF7VDJ1zDw/bbb23-190123-180712.jpg
João Guilherme comenta como seria sua participação no BBB e faz promessa aos fãs;Ator usou as redes sociais para falar do reality show;https://s2.glbimg.com/NAZXFHCvMKw3rOqGZH_kQuXh5cc=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_e84042ef78cb4708aeebdf1c68c6cbd6/internal_photos/bs/2023/9/z/Qg2NWpTOOI08zkEaDjhw/capa-com-montagem-13-.png
Bruna Griphao e Larissa simulam discussão no BBB 23;Sisters estão na cozinha da casa do BBB quando encenam uma briga;https://s2.glbimg.com/N2ROlI4B6QYL0XrBsKp-loJ_450=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/00/50/11295000
No BBB 23, Ricardo comenta semelhança de sister com Anitta;Brothers notam semelhança entre a participante do BBB 23 e a cantora;https://s2.glbimg.com/c-6G5nJBEMiKrqTgCJhMg56-bt8=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/53/49/11294953
No BBB 23, Gabriel Santana chora enquanto recebe conselhos de Fred Nicácio;O brother se emociona enquanto escuta a opinião do médico sobre seu comportamento;https://s2.glbimg.com/I_RtT7NR7MbdQcnMYROiHDqMOfs=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_e84042ef78cb4708aeebdf1c68c6cbd6/internal_photos/bs/2023/R/d/xJ7OOLRd2rjmB3PleDlg/bbb23-190123-182637.jpg
Tina comenta com Sarah Aline que sentiu distanciamento de participantes ;A psicóloga diz que compreende o que a sister está relatando e sentindo;https://s2.glbimg.com/ru6e7z6QfEXCdqI3Hy3WNTzd0qk=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/15/50/11295015
Domitila Barros e Cezar conversam sobre afastamento logo depois que foram desconectados ;Sister declara que enfermeiro pode seguir seu caminho no jogo sem se preocupar com ela;https://s2.glbimg.com/87BaYngiECtnkn-tAMPde7_vqS0=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/28/50/11295028
Amanda comenta sobre emoji que recebeu no Queridômetro do BBB 23: 'Achei meio pesado';Sister desabafa com Sarah Aline na cozinha do BBB;https://s2.glbimg.com/AcgfxcNaOBK78L0eBVtUqFk6MrU=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_e84042ef78cb4708aeebdf1c68c6cbd6/internal_photos/bs/2023/J/r/f52QLeSuGzsz6B3fgiuQ/bbb23-190123-190144.jpg
No BBB 23, Fred Nicácio revela dupla em que pretende votar;Em conversa com Gabriel Santana, o médico comenta a falta de afinidade com dupla no BBB 23;https://s2.glbimg.com/vtfoS9S_H7X-0kLvgZy6zNXqoTU=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_e84042ef78cb4708aeebdf1c68c6cbd6/internal_photos/bs/2023/T/k/92P79mRbKRj0oxHODGtw/bbb23-190123-190754.jpg
Fred Nicácio revela dupla em que pretende votar no primeiro Paredão do BBB 23;Em conversa com Gabriel Santana, o médico comenta a falta de afinidade com dupla escolhida;https://s2.glbimg.com/RndTF6IxmhyWEEdx53W68FCMMvk=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/71/50/11295071
No BBB 23, Bruno aconselha Amanda: 'Você tem que mostrar como você é';Brother e sister conversam na sala da casa do BBB ;https://s2.glbimg.com/YoNmBI6H1gW5VPPRnyjEu9yLOx0=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_e84042ef78cb4708aeebdf1c68c6cbd6/internal_photos/bs/2023/E/W/4BMMiBQOKmF8Dp109hCQ/bbb23-190123-193350.jpg
Brothers disputam primeira Prova do Líder do BBB 23 nesta quinta-feira;Os brothers participam da prova com as suas duplas que foram escolhidas pelo público;https://s2.glbimg.com/238nvWmXVLY-VksWDINw6MVZJXM=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_e84042ef78cb4708aeebdf1c68c6cbd6/internal_photos/bs/2023/Z/F/uZUCINT6e5Wbsa2ckJcw/lider2.png
Raio-X do Fred no BBB 23: veja todos os vídeos do participante na dinâmica;Confira tudo o que o brother disse no confessionário do reality;https://s2.glbimg.com/5HbBG4oZswWamDhwzI9JedJ7X7M=/540x304/top/smart/http://s2.glbimg.com/kNBtJDWWPxTLFVXJvQXNzICCWiM=/filters:max_age(3600)/s04.video.glbimg.com/deo/vi/91/34/11293491
Raio-X da Domitila Barros no BBB 23: veja todos os vídeos da participante na dinâmica;Confira tudo o que a sister disse no confessionário do reality;https://s2.glbimg.com/eKRBarO2na7lY446tzKvAurVFkI=/540x304/top/smart/http://s2.glbimg.com/09hr0ru53EFtAhgTPslm8_W-H7k=/filters:max_age(3600)/s03.video.glbimg.com/deo/vi/90/34/11293490
Raio-X do Cristian no BBB 23: veja todos os vídeos do participante na dinâmica;Confira tudo o que o brother disse no confessionário do reality;https://s2.glbimg.com/Cvse-1jKDdLkg4d6q93AkRtmM_0=/540x304/top/smart/http://s2.glbimg.com/ETNNitc9v4GhszkS9kLEmjyl834=/filters:max_age(3600)/s02.video.glbimg.com/deo/vi/89/34/11293489
No BBB 23, Bruno aconselha Amanda: 'Você tem que mostrar o que você é';Brother e sister conversam na sala da casa sobre emojis recebidos no Queridômetro;https://s2.glbimg.com/njH1q-ccPbrC7byfnvNo9CcQAIA=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/18/52/11295218
Raio-X do Fred Nicácio no BBB 23: veja todos os vídeos do participante na dinâmica;Confira tudo o que o brother disse no confessionário do reality;https://s2.glbimg.com/D6OrwLWZNVDRNBRYtAo1xtlnRYM=/540x304/top/smart/http://s2.glbimg.com/05GtKNGfvteQ84vRDUKQqXDdSTQ=/filters:max_age(3600)/s01.video.glbimg.com/deo/vi/92/34/11293492
Larissa pergunta para brothers se eles salvariam Marvvila e Cristian no BBB 23;O papo sobre o jogo segue rendendo na casa mais vigiada;https://s2.glbimg.com/91iOGCJxNIG9__euum-ty4Fryj8=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_e84042ef78cb4708aeebdf1c68c6cbd6/internal_photos/bs/2023/7/V/FyfVUzTlOaqBIl55Rfgw/bbb-23-larissa-e-bruna-conversam-com-fred-e-ricardo-globo.jpeg
Marília é primeira Pipoca do BBB 23 a atingir 1 milhão de seguidores;Desde o anúncio de seu nome no programa, a maquiadora já ganhou cerca de 300 mil fãs nas redes;https://s2.glbimg.com/J2PlRWIi08fY4IR9-Jtffgn9dLk=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_e84042ef78cb4708aeebdf1c68c6cbd6/internal_photos/bs/2023/A/I/oz4pELQJG2B23KCcKHQQ/assets-fotos-983-e-hoje-a-estreia-do-bbb-23-c27215f65ec1.jpg
MC Guimê convoca 'reunião de condomínio' no BBB 23;Cantor fez sugestão sobre divisão de alimentos entre os brothers do VIP e Xepa;https://s2.glbimg.com/Xq6vyU1AZ8jFU4iMUtstC6vmfXo=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/30/54/11295430
Gabriel sugere trazer Fred e Ricardo para perto no BBB 23;O brother também fala sobre seu TOP 3 no jogo ;https://s2.glbimg.com/QHb-RcHgjoNJTk5-KP331cvzbW4=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_e84042ef78cb4708aeebdf1c68c6cbd6/internal_photos/bs/2023/3/s/MlJv3VSfmUBDHM8C8iYg/bbb23-190123-204702.jpg
BBB Tá On estreia novo formato com Jeska Grecco e Patrícia Ramos;Podcast ganha um mesacast que será transmitido pelo gshow e Globoplay às sextas-feiras;https://s2.glbimg.com/H3fe41V-8PWZq1L7IQ-H13M5-X8=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_e84042ef78cb4708aeebdf1c68c6cbd6/internal_photos/bs/2023/e/k/euXZfzR3mRDJhzBgKxGQ/20230111-es-bbb23-265.jpg
No BBB 23, Bruna Griphao comenta sobre Gabriel: 'Vou ficar com muita saudade';Bruna Griphao e Larissa comentam possibilidades caso vençam a Prova do Líder;https://s2.glbimg.com/gIQeTGyXKNa_hC709h-b6YujEGU=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_e84042ef78cb4708aeebdf1c68c6cbd6/internal_photos/bs/2023/j/L/g9GgBaSdmW8IOvpAwI2Q/bbb23-190123-204414.jpg
Paula lista seu TOP 3 na casa do BBB 23;Está todo mundo de olho na liderança da semana e no ;https://s2.glbimg.com/CnwEEmlltsK20dZH9kZZgI9cNIA=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_e84042ef78cb4708aeebdf1c68c6cbd6/internal_photos/bs/2023/V/R/hu9fJgT4OhQ25AM1VZZA/bbb23-190123-204442.jpg
Raio-X do Gabriel Santana no BBB 23: veja todos os vídeos do participante na dinâmica;Confira tudo o que o brother disse no confessionário do reality;https://s2.glbimg.com/aUFrFLhV0iak6AYHMIwNANk3lcU=/540x304/top/smart/http://s2.glbimg.com/IqfHrpzg2imJaArCfWjrPplLAuM=/filters:max_age(3600)/s03.video.glbimg.com/deo/vi/94/34/11293494
Raio-X do Gabriel no BBB 23: veja todos os vídeos do participante na dinâmica;Confira tudo o que o brother disse no confessionário do reality;https://s2.glbimg.com/qwLKwngY5VHp6e_tWYeHoDAxQZ4=/540x304/top/smart/http://s2.glbimg.com/PIvrmX0F9T8GyJyD7QttiseDbEI=/filters:max_age(3600)/s02.video.glbimg.com/deo/vi/93/34/11293493
Síndico MC Guimê? Web comenta atitude do brother após divisão de comida no BBB 23;Músico criou uma 'reunião de condomínio' para falar sobre os alimentos da casa;https://s2.glbimg.com/OcloT11Lo_aKZGQ1hISaDNu3-CY=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_e84042ef78cb4708aeebdf1c68c6cbd6/internal_photos/bs/2023/p/Z/hcXkJ1TIeHk9GnwMj9sQ/bbb23-190123-205428.jpg
Em conversa sobre o BBB 23, MC Guimê destaca: 'Gosto de ver o jogador que joga com coerência';Participantes estão conversando no Quarto Deserto, em dia de Prova do Líder, sobre o jogo;https://s2.glbimg.com/ZslgEJQ2Bf2QaVEEwXn86k8fzN0=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_e84042ef78cb4708aeebdf1c68c6cbd6/internal_photos/bs/2023/2/R/kcnDRFQMStAVjGnrYjMA/bbb23-190123-211938.jpg
Gabriel comenta sobre brother em dia de Prova do Líder do BBB 23: 'Acho um cara influente';Participantes do BBB já estão organizando votos para o primeiro Paredão do BBB 23;https://s2.glbimg.com/CJC5d1EdCodEYrgOtdMAHBS-p8s=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_e84042ef78cb4708aeebdf1c68c6cbd6/internal_photos/bs/2023/M/9/b6OLcBQHW00gllpuDMlA/bbb23-190123-213319.jpg
No BBB 23, MC Guimê diz qual é o Paredão mais fácil para ele e aliados;O cantor conversa com brothers antes da primeira Prova de Resistência;https://s2.glbimg.com/rMhRdALi5aDb7S-rLG9OzjtrNaQ=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_e84042ef78cb4708aeebdf1c68c6cbd6/internal_photos/bs/2023/V/v/6oSw37QsGu7z4BLnXkUA/bbb23-190123-214334.jpg
Gabriel comenta sobre brother em dia de Prova do Líder no BBB 23: 'Acho um cara influente';Participantes já estão organizando votos para o primeiro Paredão do BBB 23;https://s2.glbimg.com/4ClVN57y_mWuD2nV5VLlhPCpNnU=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/80/57/11295780
Prova do Líder Seara Levíssimo do BBB 23: acompanhe aqui;Os participantes disputam, com suas respectivas duplas, a primeira Prova do Líder do BBB 23;https://s2.glbimg.com/WtOr6kCjaAqL327RzoVlJ3mpNlQ=/540x304/top/smart/s3.glbimg.com/v1/AUTH_e84042ef78cb4708aeebdf1c68c6cbd6/internal_photos/bs/2023/H/A/gKGAgESuqCP48mBMOn2A/bbb23-190123-222340.jpg
Fred revela em quem votaria no BBB 23;Os brothers conversam antes da primeira Prova do Líder;https://s2.glbimg.com/AqwWApkjZtoC8qxh41Oz1PfzH0g=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_e84042ef78cb4708aeebdf1c68c6cbd6/internal_photos/bs/2023/6/j/vek2q5S3yyJQQXg6KlhQ/bbb23-190123-215524.jpg
No BBB 23, Gabriel e Paula combinam indicação ao Paredão caso ganhem liderança;Bruna Griphao também revela quem será sua opção de voto na próxima semana;https://s2.glbimg.com/KsjpDnfjt8eQByQGfH19fpphKy8=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_e84042ef78cb4708aeebdf1c68c6cbd6/internal_photos/bs/2023/H/t/0CAOnUTB2SFcRJXmkblA/bbb23-190123-220603.jpg
Prova do Líder do BBB 23: acompanhe aqui;Os participantes disputam, com suas respectivas duplas, a primeira Prova do Líder do BBB 23;https://s2.glbimg.com/WtOr6kCjaAqL327RzoVlJ3mpNlQ=/540x304/top/smart/s3.glbimg.com/v1/AUTH_e84042ef78cb4708aeebdf1c68c6cbd6/internal_photos/bs/2023/H/A/gKGAgESuqCP48mBMOn2A/bbb23-190123-222340.jpg
Dinâmica da semana do BBB 23: veja como será o primeiro Paredão ;Tadeu Schmidt conta como serão os próximos dias ;https://s2.glbimg.com/ZH_ncDoUdHI-0KbMphLoHvvib48=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_e84042ef78cb4708aeebdf1c68c6cbd6/internal_photos/bs/2023/c/6/3UrmFJQBmww9CkNgjJ9w/bbb-23-dinamica-da-semana-globo.jpeg
Confira as regras da Prova do Líder Levíssimo Seara ;"Participantes recebem orientações de como será o desafio desta quinta-feira, 19/1
";https://s2.glbimg.com/scBQwhCLUmO1fGLcbnIVs-nlQlM=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/88/58/11295888
Poder Curinga: Tadeu Schmidt anuncia a novidade para participantes do BBB 23;O 'card do poder' dará vantagem para um jogador durante a semana;https://s2.glbimg.com/ZBI13nFhV4693iVP37-bvCK3Qxc=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/83/58/11295883
Vídeos do episódio de 'BBB' de quinta-feira, 19 de janeiro de 2023;Assista gratuitamente aos vídeos de 'BBB' de quinta-feira, 19 de janeiro de 2023;https://s2.glbimg.com/B2No6sIm2y581Ja3bKYtkfNaOqE=/540x304/top/smart/http://s2.glbimg.com/QSpO0-u_h1udMopHO8RY2iscmUw=/filters:max_age(3600)/s04.video.glbimg.com/deo/vi/79/58/11295879
Veja os memes da primeira Prova do Líder do BBB 23;Internautas reagem aos melhores momentos do disputa pela liderança;https://s2.glbimg.com/fw5aNrnc4aaWsjsxzOENQpTptks=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_e84042ef78cb4708aeebdf1c68c6cbd6/internal_photos/bs/2023/2/d/9ZX2LyTT6GBkBhJUBt8Q/cleo.jpg
Bruna Griphao e Larissa são as primeiras Líderes do BBB 23 ;A dupla venceu a Prova Levíssimo Seara desta quinta, 19/01;https://s2.glbimg.com/M5baYzsKbsNEzLoWT5h8LPEBq5M=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_e84042ef78cb4708aeebdf1c68c6cbd6/internal_photos/bs/2023/2/m/O76JCPQuaziiAG6UijjQ/bbb-23-bruna-griphao-e-larissa-globo.jpeg
Confira a primeira Prova do Líder do BBB 23;Nesta quinta-feira, 19/1, aconteceu a primeira disputa valendo a liderança no jogo;https://s2.glbimg.com/asCB1EaVyS95Y58YTTFKxhTS4v4=/540x304/top/smart/http://s2.glbimg.com/21U25jeGHl2scJnYlqRLihKRClw=/filters:max_age(3600)/s01.video.glbimg.com/deo/vi/88/58/11295888
Tadeu valida resultado da Prova do Líder Levíssimo Seara: 'Está tudo certo';Larissa e Bruna Griphao venceram a Prova do Líder da primeira semana ;https://s2.glbimg.com/q9VJp2RJ_aZwjzyjg2A0I56-xLE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/32/59/11295932
Key Alves, do BBB 23, revela para quem dará imunidade caso vença Prova do Anjo;Jogadora de vôlei quer imunizar possíveis indicações das líderes Bruna Griphao e Larissa;https://s2.glbimg.com/uCVrTG-XAZ8MKopwaA-rArSFnDA=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_e84042ef78cb4708aeebdf1c68c6cbd6/internal_photos/bs/2023/R/Y/BzefqPRS6yBtu3x1ejaw/bbb23-190123-235848.jpg
Prova do Líder do BBB 23: veja como foi;Os participantes disputaram, com suas respectivas duplas, a primeira Prova do Líder do BBB 23;https://s2.glbimg.com/b9Yw8yfYKh-Tf-Y1JMneUzn4r9w=/540x304/top/smart/s3.glbimg.com/v1/AUTH_e84042ef78cb4708aeebdf1c68c6cbd6/internal_photos/bs/2023/B/w/oWJAW8S0SrXdF3AwptTg/49e18a54-59ec-4ed1-b63d-a26be9b0e9bc.jfif
Confira a divisão de VIP e Xepa na primeira Prova do Líder do BBB 23;A dupla vencedora da dinâmica escolhe participantes entre VIP e Xepa e divide a casa do BBB;https://s2.glbimg.com/6nH3SbT5s4VFVYWqX_DKiM2zAnI=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_e84042ef78cb4708aeebdf1c68c6cbd6/internal_photos/bs/2023/K/a/v2ttW3SzSUr2qZkPlvyg/bbb23-200123-000224.jpg
Tadeu Schmidt valida resultado da Prova do Líder Levíssimo Seara: 'Está tudo certo';Larissa e Bruna Griphao venceram a Prova do Líder da primeira semana ;https://s2.glbimg.com/q9VJp2RJ_aZwjzyjg2A0I56-xLE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/32/59/11295932
Bruna Griphao afirma no BBB 23: 'Minha prioridade é proteger o Gabriel';As Líderes da semana conversam sobre o jogo na casa mais vigiada ;https://s2.glbimg.com/jZtyOKC50CuVhERo3Oa17K5Gb5I=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_e84042ef78cb4708aeebdf1c68c6cbd6/internal_photos/bs/2023/i/N/AEQpreQCCjBLKhzSHZWw/bbb23-200123-000804.jpg
BBB 23 tem vitória de Bruna Griphao e Larissa na Prova do Líder e anúncio do Poder Curinga ;Participantes foram divididos entre Vip e Xepa;https://s2.glbimg.com/ZBI13nFhV4693iVP37-bvCK3Qxc=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/83/58/11295883
Key Alves, do BBB 23, revela para quem dará imunidade caso vença a Prova do Anjo;Jogadora de vôlei quer imunizar possíveis indicações das líderes Bruna Griphao e Larissa;https://s2.glbimg.com/uCVrTG-XAZ8MKopwaA-rArSFnDA=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_e84042ef78cb4708aeebdf1c68c6cbd6/internal_photos/bs/2023/R/Y/BzefqPRS6yBtu3x1ejaw/bbb23-190123-235848.jpg
